deeplink,Domain,host,tld,domaincc,keywords,LE,BL,DP,LP,CCP,IPP,ABY,ACR,WBY,Registrar,Alexa,QCR,Dmoz,Yaca,Add Date,C,N,O,B,I,D,US,COM.AU,CA,UK,CO.UK,CO,EU,IN,CO.IN,AT,CH,BE,NL,DK,FR,PL,ES,PT,IT,ME,TV,IO,CN,RU,SE,NU,Reg,Reg32,Free32,SG,CO,CPC,SDE,CODE,CPCDE,SUS,COUS,CPCUS,SUK,COUK,CPCUK,MMGR,MMIP,MMCP,SQI,NFB,NTW,CF,TF,TR,MBL,MIU,MCU,MDP,MIP,MCP,TTF,MODE,MOLE,MOLI,MOLP,MRDL,MRDF,MRDH,MRDD,MRDS,ML,MLTP,MRL,MRLP,MDPE,MBLE,MDPG,MBLG,MDPEE,MBLEE,MDPGE,MBLGE,SRUSR,SRUSK,SRUST,SRUSC,RDT,RDS,RDE,RDT COM,RDS COM,RDE COM,RDT CNO,RDS CNO,RDE CNO,WPL,GEO,GEOC,GEOD,Price,currency,Bids,Traffic,Valuation,Endtime
https://www.expireddomains.net/goto/1/20v4o1/21/?tr=export,cbdforum.com,cbdforum,com,cbdforum.com,cbdforum,8,0,0,0,0,0,1/28/2011,21,2/13/2013,"DYNADOT, LLC",0,0,no,no,7/5/2016,registered,registered,registered,available,registered,registered,available,registered,registered,registered,registered,registered,available,available,available,registered,registered,available,registered,registered,available,available,available,available,available,available,available,registered,registered,available,registered,registered,22,18,14,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,693,678,0,0,0,-,7,8,44,539,0,0,0,0,0,[English - 100.00%],0,[English - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,15,13,5,9,22,9,13,0,,,,"1,000",USD,15,0,0,12/6/2019 19:00
https://www.expireddomains.net/goto/1/3dx3s1/21/?tr=export,schoolphoto.com,schoolphoto,com,SchoolPhoto.com,School Photo,11,0,0,0,0,0,7/20/2002,49,5/24/2002,"GoDaddy.com, LLC",0,0,no,no,4/30/2014,registered,registered,registered,available,registered,available,registered,registered,registered,registered,registered,available,available,available,available,available,available,registered,registered,available,registered,available,available,available,available,registered,available,available,registered,registered,available,available,23,15,17,14800,4,0.74 USD,40,3,0.00 EUR,1900,16,4.96 USD,2900,10,0.74 GBP,0,0,0,0,taken,taken,0,0,0,0,1,1,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,166,97,69,131,75,57,158,90,68,0,,,,500,USD,15,0,0,11/24/2019 17:00
https://www.expireddomains.net/goto/1/kp1et/21/?tr=export,focos.com,focos,com,focos.com,Focos,5,0,0,0,0,0,12/12/1998,135,12/20/1999,Internet Domain Service BS Corp,0,0,no,no,3/31/2018,registered,registered,registered,registered,registered,registered,registered,registered,available,available,registered,registered,registered,registered,available,available,available,registered,registered,available,available,available,registered,available,registered,registered,available,available,registered,available,registered,available,32,19,13,135000,27,0.38 USD,1300,5,0.91 EUR,9900,13,0.37 USD,590,11,0.17 GBP,0,0,0,0,taken,taken,0,0,0,0,4,4,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[English - 100.00%],3,0,0,0,0,0,0,0,0,0,0,0,0,264,214,50,191,154,38,245,198,47,0,,,,"1,500",USD,15,0,0,2/6/2020 21:00
https://www.expireddomains.net/goto/1/8sqqt/21/?tr=export,pandaa.com,pandaa,com,pandaa.com,pandaa,6,8,1,1,1,1,11/11/1998,36,5/6/2019,DropCatch.com 1355 LLC,0,0,no,no,6/22/2019,registered,registered,registered,available,registered,registered,available,registered,available,available,available,available,registered,available,available,available,registered,registered,registered,available,registered,available,available,available,available,registered,available,registered,registered,registered,available,registered,27,16,16,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,8,9,9,4,4,3,-,0,0,0,0,4,1,0,4,4,,0,"[French - 75.00%], [German - 12.00%], [Spanish/Castilian - 12.00%]",7,0,0,0,0,0,0,0,0,0,0,0,0,359,327,32,308,280,29,352,321,31,0,,,,50,USD,15,0,0,12/17/2019 02:00
https://www.expireddomains.net/goto/1/2dazjb/21/?tr=export,venue.me,venue,me,Venue.me,Venue,5,11,0,0,0,0,4/2/2013,42,7/18/2008,DNPric.es,0,0,no,no,5/23/2018,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,available,registered,170,30,2,246000,9,0.21 USD,0,0,0.00 EUR,74000,6,1.93 USD,12100,7,2.94 GBP,0,0,0,0,taken,taken,6,0,0,11,12,9,2,2,2,-,16,32,3,3,2,2,2,2,0,[English - 100.00%],4,[English - 100.00%],15,0,0,0,0,0,0,0,0,0,0,0,0,33306,3915,29391,28609,3364,25246,31936,3803,28133,0,,,,100,USD,15,0,0,2/9/2020 23:06
https://www.expireddomains.net/goto/1/f1obs/21/?tr=export,call4locksmith.com,call4locksmith,com,Call4Locksmith.com,Call Locksmith,14,13,0,0,0,0,5/19/2007,59,11/10/2006,"GoDaddy.com, LLC",0,434420,no,no,11/18/2012,registered,registered,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,3,3,29,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,5,0,0,13,24,23,8,8,8,1 - Business/Directories (100.00%),1,1,0,8,7,7,1,8,5,,0,[English - 100.00%],27,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,2,1,6,4,2,0,,,,150,USD,15,0,0,1/16/2020 16:00
https://www.expireddomains.net/goto/1/7e39ex/21/?tr=export,blockchaineconomics.com,blockchaineconomics,com,BlockChainEconomics.com,Block Chain Economics,19,0,0,0,0,0,8/6/2018,1,1/15/2015,"DYNADOT, LLC",0,0,no,no,10/24/2017,registered,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,4,3,29,880,30,3.69 USD,40,20,0.00 EUR,320,38,3.89 USD,40,34,3.71 GBP,0,0,0,0,available,available,0,0,0,0,4,4,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,3,2,2,8,3,5,0,,,,50,USD,15,0,0,2/3/2020 12:00
https://www.expireddomains.net/goto/1/4t56cq/21/?tr=export,completecapital.com,completecapital,com,CompleteCapital.com,Complete Capital,15,0,0,0,0,0,2/1/2001,36,9/18/1999,"GoDaddy.com, LLC",0,0,no,no,1/2/2015,registered,registered,registered,available,available,available,available,registered,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,5,5,27,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,3,13,13,1,19,16,3,0,PA,BH IS VE YE,capital>bh-governorate-partial|is-region-partial|ve-province-partial|ye-municipality-partial,20,USD,15,0,0,1/10/2020 12:00
https://www.expireddomains.net/goto/1/ke25m/21/?tr=export,abwy.com,abwy,com,abwy.com,abwy,4,1,0,0,0,0,7/9/2010,104,11/12/2002,"GoDaddy.com, LLC",0,0,no,no,2/15/2017,registered,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,10,4,28,50,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,available,0,0,0,1,3,3,1,1,1,-,1,1,0,2,1,1,0,1,0,[English - 100.00%],0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,48,20,28,37,14,24,44,17,27,0,,,,750,USD,15,0,0,12/19/2019 00:30
https://www.expireddomains.net/goto/1/4r8cq5/21/?tr=export,bitads.com,bitads,com,bitads.com,Bit Ads,6,2,0,0,0,0,5/24/2005,66,12/31/2004,"GoDaddy.com, LLC",8376195,0,no,no,8/17/2016,registered,available,available,available,available,registered,available,available,available,available,available,registered,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,registered,available,available,14,6,26,40,1,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,2,3,2,1,1,1,3 - Science/Social Sciences (99.99%),0,0,0,0,1,1,0,1,0,,0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,22,23,7,17,30,9,21,0,,,,"2,500",USD,15,0,0,2/5/2020 16:02
https://www.expireddomains.net/goto/1/kpcoh/21/?tr=export,ftqw.com,ftqw,com,ftqw.com,ftqw,4,4,0,0,0,0,2/7/2011,18,9/16/2007,"Alibaba Cloud Computing (Beijing) Co., Ltd.",0,0,no,no,8/30/2015,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,5,3,29,30,1,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,4,0,0,4,106,106,2,2,2,-,2,21,6,104,2,0,0,2,1,"[English - 84.00%], [Chinese - 15.00%]",101,[English - 100.00%],7,0,0,0,0,0,0,0,0,0,0,0,0,25,7,18,18,4,15,23,5,18,0,,,,"5,000",USD,15,0,0,12/2/2019 16:00
https://www.expireddomains.net/goto/1/5vxw1d/21/?tr=export,livetv.io,livetv,io,livetv.io,Live Tv,6,0,0,0,0,0,0000-00-00,0,4/17/2017,"Sea Wasp, LLC",0,0,no,no,5/7/2017,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,122,32,0,3350000,15,0.25 USD,246000,6,0.42 EUR,90500,52,1.61 USD,60500,7,0.42 GBP,0,0,0,0,taken,taken,0,0,0,0,3,3,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,653,1379,1705,526,1180,1969,625,1344,0,,,,20,USD,15,0,0,1/2/2020 01:00
https://www.expireddomains.net/goto/1/26tg8i/21/?tr=export,thoth.io,thoth,io,Thoth.io,Thoth,5,6,2,3,2,2,4/21/2012,14,7/18/2017,"Dynadot, LLC",0,0,no,no,11/9/2017,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,available,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,73,29,3,60500,1,0.51 USD,1300,1,0.64 EUR,22200,1,0.49 USD,3600,1,0.06 GBP,0,0,0,0,taken,taken,5,2,2.5,6,2,2,3,3,3,"2 - Business/Real Estate (88.76%), 2 - Society/People (10.98%), 1 - Computers/News and Media (0.12%), 1 - Computers/Software/Software Engineering (0.06%), 1 - Reference/Knowledge Management (0.04%)",0,0,0,0,3,3,0,3,2,[English - 100.00%],0,"[English - 83.00%], [French - 16.00%]",7,0,0,0,0,0,0,0,0,0,0,0,0,510,347,163,416,297,120,489,338,151,0,,,,20,USD,15,0,0,1/3/2020 23:00
https://www.expireddomains.net/goto/1/2bmttf/21/?tr=export,prostickers.com,prostickers,com,ProStickers.com,Pro Stickers,11,0,0,0,0,0,7/21/2001,124,6/30/2001,"DYNADOT, LLC",0,0,no,no,12/8/2012,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,registered,available,available,available,available,available,available,registered,available,available,7,5,27,720,38,0.45 USD,10,0,0.00 EUR,390,58,0.53 USD,10,23,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,2,2,0,0,0,1 - Society/Paranormal (99.99%),1,1,0,2,0,0,0,0,0,,0,[Spanish/Castilian - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,7,4,4,10,5,5,0,,,,100,USD,15,0,0,2/2/2020 15:01
https://www.expireddomains.net/goto/1/4o8jn8/21/?tr=export,simplify.co,simplify,co,Simplify.co,Simplify,8,0,0,0,0,0,6/26/2013,9,9/20/2014,"GoDaddy.com, Inc.",0,0,no,no,9/6/2018,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,182,31,1,110000,1,1.06 USD,3600,15,0.63 EUR,49500,1,1.10 USD,8100,0,1.06 GBP,0,0,0,0,taken,available,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3652,3121,531,3047,2584,464,3532,3013,519,0,,,,250,USD,15,0,0,11/27/2019 19:02
https://www.expireddomains.net/goto/1/10zv5h/21/?tr=export,casenation.com,casenation,com,CaseNation.com,Case Nation,10,0,0,0,0,0,6/18/2009,19,3/28/2012,PDR Ltd. d/b/a PublicDomainRegistry.com,0,0,no,no,8/25/2014,registered,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,3,3,29,390,2,0.03 USD,30,2,0.00 EUR,50,0,0.00 USD,40,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,3,3,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,10,8,1,8,11,1,10,0,PA,US,nation>us-city-partial,199,USD,15,0,0,11/26/2019 23:17
https://www.expireddomains.net/goto/1/3zu261/21/?tr=export,wto.cc,wto,cc,wto.cc,Wto,3,0,0,0,0,0,11/24/2002,56,9/9/2013,"22net, Inc.",0,0,no,no,2/26/2016,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,available,available,registered,registered,available,registered,available,registered,available,available,71,24,8,201000,1,1.44 USD,12100,3,1.51 EUR,33100,1,1.94 USD,12100,7,1.08 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[English - 100.00%],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"1,000",USD,15,0,0,1/28/2020 16:00
https://www.expireddomains.net/goto/1/14yjcp/21/?tr=export,vivaorganic.com,vivaorganic,com,VivaOrganic.com,Viva Organic,11,0,0,0,0,0,5/1/2013,8,11/26/2010,"GoDaddy.com, LLC",0,0,no,no,9/7/2011,registered,available,available,available,available,registered,available,available,available,available,registered,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,7,5,27,390,20,1.69 USD,10,12,0.00 EUR,50,38,0.00 USD,70,23,2.40 GBP,0,0,0,0,taken,taken,0,0,0,0,10,10,0,0,0,-,0,0,1,5,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,10,10,1,11,10,1,0,,,,20,USD,15,0,0,12/5/2019 08:52
https://www.expireddomains.net/goto/1/1yu6be/21/?tr=export,seattleyachtclub.com,seattleyachtclub,com,SeattleYachtClub.com,Seattle Yacht Club,16,3,2,3,2,2,2/8/2002,89,7/19/2012,"GoDaddy.com, LLC",0,0,no,no,6/10/2018,registered,available,registered,available,available,available,available,available,available,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,4,4,28,3600,2,3.44 USD,10,0,0.00 EUR,3600,2,3.44 USD,20,1,0.00 GBP,0,0,0,0,taken,available,3,0,0,3,7,7,2,2,2,3 - Society/People (99.96%),1,1,0,1,2,2,0,2,1,[English - 100.00%],0,[English - 100.00%],7,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2,1,2,6,2,4,0,PA,US,seattle>us-city|us-neighborhood-partial,20,USD,15,0,0,11/24/2019 06:40
https://www.expireddomains.net/goto/1/llhfg/21/?tr=export,y2f.com,y2f,com,y2f.com,yf,3,0,0,0,0,0,12/3/2001,53,5/29/2003,"GoDaddy.com, LLC",0,0,no,no,11/3/2018,registered,registered,available,registered,available,registered,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,10,6,26,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,4,4,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,20,USD,15,0,0,2/10/2020 18:12
https://www.expireddomains.net/goto/1/qmc1p/21/?tr=export,starcraft2forum.org,starcraft2forum,org,Starcraft2Forum.org,Starcraft Forum,15,3858,331,514,84,38,5/25/2007,234,5/19/2007,"Namesilo, LLC",0,0,no,no,8/13/2015,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,1,1,31,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,990432,524,499,0,available,taken,13,13,1,3858,978620,978370,495,197,193,"12 - Games/Video Games/Strategy (48.93%), 11 - Games/Video Games/Roleplaying (30.80%), 11 - Games/Video Games/Shooter (20.16%), 5 - Games/Video Games/Developers and Publishers (0.02%)",1,1,0,901140,470,427,5,495,63,[English - 100.00%],618535,"[English - 75.00%], [German - 14.00%], [Spanish/Castilian - 3.00%], [Polish - 2.00%], [Hungarian - 1.00%], [Russian - 0.00%], [French - 0.00%], [Swedish - 0.00%], [Chinese - 0.00%], [Vietnamese - 0.00%]",12327,0,0,0,0,0,0,0,0,23548755,18,0,0,2,1,1,0,0,0,2,1,1,2,PA,US,star>us-city,"4,990",USD,15,0,0,1/18/2020 17:01
https://www.expireddomains.net/goto/1/1hfcl9/21/?tr=export,modernartgallery.com,modernartgallery,com,ModernArtGallery.com,Modern Art Gallery,16,0,0,0,0,0,6/9/2003,41,5/15/2003,PDR Ltd. d/b/a PublicDomainRegistry.com,0,0,no,no,8/19/2011,registered,registered,available,registered,available,registered,registered,registered,registered,available,available,registered,registered,registered,registered,available,registered,registered,registered,available,available,registered,available,available,available,available,available,available,available,registered,available,available,21,16,16,3600,29,1.20 USD,110,8,1.21 EUR,320,66,1.27 USD,880,17,1.80 GBP,0,0,0,0,taken,available,0,0,0,0,3,3,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,18,17,4,14,22,5,17,0,,,,199,USD,15,0,0,12/18/2019 00:01
https://www.expireddomains.net/goto/1/kr1q5/21/?tr=export,gqwt.com,gqwt,com,gqwt.com,gqwt,4,42,0,0,0,0,2/2/2011,16,9/16/2007,"Alibaba Cloud Computing (Beijing) Co., Ltd.",0,0,no,no,8/30/2015,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,3,2,30,0,0,0.00 USD,2900,2,0.89 EUR,6600,2,3.68 USD,2400,1,1.07 GBP,0,0,0,0,available,taken,4,0,0,42,81,81,2,2,2,-,3,25,6,80,2,1,0,2,1,"[English - 92.00%], [Chinese - 7.00%]",74,[English - 100.00%],3,0,0,0,0,0,0,0,0,0,0,0,0,18,11,7,16,11,6,17,11,6,0,,,,"5,000",USD,15,0,0,12/2/2019 16:00
https://www.expireddomains.net/goto/1/b4n7i/21/?tr=export,zoomnews.com,zoomnews,com,ZoomNews.com,Zoom News,8,3,2,2,3,2,10/31/2001,93,9/9/2001,"GoDaddy.com, LLC",0,0,no,no,1/9/2019,registered,registered,registered,available,available,registered,available,available,registered,available,registered,available,registered,registered,registered,available,available,available,available,registered,available,available,registered,available,registered,available,registered,available,available,available,available,available,21,13,19,1300,2,1.10 USD,10,14,0.00 EUR,90,18,5.41 USD,20,16,0.00 GBP,0,0,0,0,taken,taken,5,0,0,3,3,3,3,3,3,1 - Recreation (100.00%),0,0,0,0,3,2,0,3,2,,0,"[Spanish/Castilian - 66.00%], [Greek (modern) - 33.00%]",2,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8,9,5,5,15,7,8,0,,,,20,USD,15,0,0,12/2/2019 18:56
